id,origin_url,image_url,update_time,parsing_time,price,total_area,living_area,kitchen_area,room_number,floor,total_floor,housing,complex,point,state,city,district,street,house_number,ssf,izf,gzf
130,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-antonovicha-74-17652492.html,https://cdn.riastatic.com/photos/dom/photo/11777/1177797/117779785/117779785.jpg,2020-09-06 05:14:36.000000,2020-09-06 07:21:41.567610,109000,59,0,0,1,3,21,secondary,"",0101000020E6100000C4EE963F3A863E401C5CDF2CCA344940,Київська область,Київ,Голосіївський район,Антоновича,74,7.9721603,2.7281053,1.346208
131,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-shota-rustaveli-ulitsa-17344704.html,https://cdn.riastatic.com/photos/dom/photo/11435/1143530/114353017/114353017.jpg,2020-09-06 06:06:01.000000,2020-09-06 07:21:41.572258,189000,104,53.3,39.2,4,3,5,secondary,"",0101000020E61000006988CF42A7843E401A87FA5DD8374940,Київська область,Київ,Печерський район,Шота Руставелі вулиця,40/10,14.014731,0.48234022,1.2303456
132,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-zoi-gayday-ulitsa-17643074.html,https://cdn.riastatic.com/photos/dom/photo/11767/1176795/117679536/117679536.jpg,2020-09-06 05:20:31.000000,2020-09-06 07:21:41.576648,64803,63,0,8,3,5,12,secondary,"",0101000020E6100000D7F1DE0BC47C3E4004BCBB84F9414940,Київська область,Київ,Оболонський район,Зои Гайдай улица,7Б,2.6181304,1.975242,0.0673466
133,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-pobedy-11b-17578610.html,https://cdn.riastatic.com/photos/dom/photo/11697/1169784/116978438/116978438.jpg,2020-09-06 03:31:24.000000,2020-09-06 07:21:41.581542,244120,135,0,37,3,36,36,secondary,"",0101000020E6100000E465F2727D7E3E40BF9EAF592E394940,Київська область,Київ,Шевченківський район,Победы,11б,5.4872675,0.7792909,0.7986478
134,https://dom.ria.com/uk/realty-prodaja-kvartira-dnepropetrovsk-tsentralnyy-16071539.html,https://cdn.riastatic.com/photos/dom/photo/10200/1020081/102008113/102008113.jpg,2020-09-01 20:24:11.000000,2020-09-06 07:21:41.586352,70000,64,40,11,3,7,9,secondary,"",0101000020E6100000EDCA78A57682414094FCE31824394840,Дніпропетровська область,Дніпро,Центральний район,пр.А.Поля,22,0,1.5542223,0.83901244
135,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-sechevyh-streltsov-52a-17652487.html,https://cdn.riastatic.com/photos/dom/photo/11777/1177797/117779774/117779774.jpg,2020-09-06 05:15:43.000000,2020-09-06 07:27:23.711222,140000,100,60,0,1,12,16,primary,"",0101000020E6100000E78C28ED0D7E3E401895D409683A4940,Київська область,Київ,Шевченківський район,Сечевых Стрельцов,52а,3.9950907,2.015836,1.1309174
136,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-kiev-desnyanskiy-radistov-ulitsa-17632340.html,https://cdn.riastatic.com/photos/dom/photo/11756/1175681/117568138/117568138.jpg,2020-08-31 18:10:46.000000,2020-09-06 07:27:23.802632,37932,43.6,11.9,12.6,1,2,4,primary,"",0101000020E61000005D0B8BC864AB3E40235C2C472E3D4940,Київська область,Київ,Деснянський район,Радистів вулиця,30,0,0.46547684,0.053749904
137,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-kiev-desnyanskiy-radistov-ulitsa-17632080.html,https://cdn.riastatic.com/photos/dom/photo/11757/1175790/117579079/117579079.jpg,2020-08-31 17:34:39.000000,2020-09-06 07:27:23.807935,41325,47.5,18.8,11.1,1,2,4,primary,"",0101000020E6100000830B8B3363AB3E40D6E07D552E3D4940,Київська область,Київ,Деснянський район,Радистів вулиця,30,0,0.46560603,0.053778805
138,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-osokorskaya-ulitsa-17548905.html,https://cdn.riastatic.com/photos/dom/photo/11665/1166572/116657281/116657281.jpg,2020-09-06 05:24:12.000000,2020-09-06 07:27:23.814569,110000,100,0,0,2,2,26,primary,"",0101000020E61000000786DC76BA993E4012312592E8324940,Київська область,Київ,"",Осокорська вулиця,2А,2.8315046,4.1161056,0.14173822
139,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-bajana-nikolaya-16-17355668.html,https://cdn.riastatic.com/photos/dom/photo/11446/1144688/114468809/114468809.jpg,2020-09-06 05:45:35.000000,2020-09-06 07:27:23.819253,145000,105,58,15,3,7,26,primary,"",0101000020E6100000C270091BF99F3E4018096D3997324940,Київська область,Київ,Дарницький район,Бажана Николая,16,3.6431158,0.799838,0.14754932
140,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-desnyanskiy-radistov-ul-17614015.html,https://cdn.riastatic.com/photos/dom/photo/11737/1173700/117370007/117370007.jpg,2020-09-06 05:04:44.000000,2020-09-06 07:27:23.823877,99500,70,18,40,2,3,11,primary,"",0101000020E610000088DC67F052AB3E402B6222EF663D4940,Київська область,Київ,Деснянський район,Радистов улица,34,0,0.40501013,0.051463872
141,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-sverdlovskiy-massiv-knyazey-koriatovichev-sverdlova-ulitsa-17467819.html,https://cdn.riastatic.com/photos/dom/photo/11578/1157886/115788676/115788676.jpg,2020-09-04 17:58:19.000000,2020-09-06 07:27:23.828436,48000,77.3,48,15.3,2,10,12,primary,"",0101000020E61000006473D53C47763C408D5253DC029D4840,Вінницька область,Вінниця,Свердловський масив,Князів Коріатовичів (Свердлова) вулиця,114,0,1.8666663,0.8912472
144,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-sverdlovskiy-massiv-knyazey-koriatovichey-sverdlova-ulitsa-17612592.html,https://cdn.riastatic.com/photos/dom/photo/11773/1177355/117735585/117735585.jpg,2020-09-05 19:06:22.000000,2020-09-06 07:27:23.843357,33000,51,0,0,1,10,12,primary,"",0101000020E61000006473D53C47763C408D5253DC029D4840,Вінницька область,Вінниця,Свердловський масив,Князів Коріатовичів (Свердлова) вулиця,114,0,1.8666663,0.8912472
146,https://dom.ria.com/uk/realty-prodaja-kvartira-harkov-shevchenkovskiy-rogatinskiy-proezd-17643664.html,https://cdn.riastatic.com/photos/dom/photo/11768/1176861/117686132/117686132.jpg,2020-09-02 15:28:12.000000,2020-09-06 07:27:23.853906,32000,47,0,0,1,15,16,primary,ЖК Рогатинський,0101000020E61000007B66EEC6271C4240BCE58F0EB4FF4840,Харківська область,Харків,Шевченківський район,Рогатинський проїзд,1,7.3166447,1.5289469,0.92830896
148,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-zamoste-nemirovskoe-shosse-17537977.html,https://cdn.riastatic.com/photos/dom/photo/11683/1168335/116833556/116833556.jpg,2020-09-02 02:13:29.000000,2020-09-06 07:27:23.864645,26000,48.1,22.75,14.83,1,10,10,primary,ЖК Сімейний Comfort,0101000020E6100000C4AC725807903C40D81D7DBF269C4840,Вінницька область,Вінниця,Замостя,Немирівське шосе,94,0,4.683878,0
149,https://dom.ria.com/uk/realty-prodaja-kvartira-lvov-golosko-malogoloskivskaya-ulitsa-17646137.html,https://cdn.riastatic.com/photos/dom/photo/11781/1178106/117810612/117810612.jpg,2020-09-04 15:38:57.000000,2020-09-06 07:27:23.869944,34000,41,17,14,1,2,10,primary,"",0101000020E61000006C1C565D2C01384098AE168ED6EE4840,Львівська область,Львів,Голоско,Малоголосківська вулиця,30,0,0.32750425,1.3428373
150,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-ternopol-bam-saharova-andreya-akademika-ulitsa-16264979.html,https://cdn.riastatic.com/photos/dom/photo/10506/1050677/105067774/105067774.jpg,2020-09-03 22:58:09.000000,2020-09-06 07:27:23.874652,44000,70,40,22,2,10,12,primary,"",0101000020E6100000DDB1D82615A53940D92DB8D562C64840,Тернопільська область,Тернопіль,Бам,Сахарова Андрія Академіка вулиця,10,0,2.4027464,0.8237902
151,https://dom.ria.com/uk/realty-prodaja-kvartira-lvov-lychakovskiy-zemelna-17315050.html,https://cdn.riastatic.com/photos/dom/photo/11404/1140483/114048323/114048323.jpg,2020-09-02 14:48:09.000000,2020-09-06 07:27:23.880243,48900,37,19,9,1,2,4,primary,"",0101000020E6100000683BB7E1440F3840471CB28174EF4840,Львівська область,Львів,Личаківський район,Земельна,5а,0,1.756323,2.067666
154,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-17515047.html,https://cdn.riastatic.com/photos/dom/photo/11630/1163080/116308085/116308085.jpg,2020-09-06 05:45:51.000000,2020-09-06 07:27:23.896529,285000,107,0,17,3,6,20,primary,"",0101000020E610000028DDF18178823E40C0AA1F402B394940,Київська область,Київ,Шевченківський район,Б. Хмельницкого,58-А,13.8825,1.1725377,3.6536553
158,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-kievskaya-gontyi-ulitsa-17506774.html,https://cdn.riastatic.com/photos/dom/photo/11656/1165682/116568232/116568232.jpg,2020-09-06 04:18:26.000000,2020-09-06 07:27:23.916732,22900,43,18,14,1,2,4,primary,"",0101000020E610000022A23D038F783C4015600E7162A04840,Вінницька область,Вінниця,Київська,Гонти вулиця,1,0,13.020642,0.47775877
143,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-strijavka-kievskaya-ulitsa-17612940.html,https://cdn.riastatic.com/photos/dom/photo/11735/1173579/117357924/117357924.jpg,2020-09-07 05:05:17.000000,2020-09-07 08:23:36.321700,24102,53.71,27,9.8,2,1,6,primary,ЖК Кемпінг Сіті,0101000020E6100000C19FC9DD847B3C40476AFFFBB3A74840,Вінницька область,Вінниця,Стрижавка,Київська вулиця,"",0,8.990943,0
145,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-strijavka-allei-ulitsa-17556259.html,https://cdn.riastatic.com/photos/dom/photo/11673/1167373/116737394/116737394.jpg,2020-09-07 05:05:19.000000,2020-09-07 08:23:36.341496,21055,51,28,15,1,1,4,primary,ЖК Затишна фазенда 2,0101000020E6100000F51B13FF06773C4083D6A68F35A74840,Вінницька область,Вінниця,Стрижавка,Алеї вулиця,35/1,0,0.687856,0
147,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-evgeniya-sverstyuka-ulitsa-17406613.html,https://cdn.riastatic.com/photos/dom/photo/11500/1150043/115004342/115004342.jpg,2020-09-07 08:21:46.000000,2020-09-07 08:23:36.375151,80847,90.67,0,0,3,1,25,primary,ЖК Галактика,0101000020E610000024A424DA449A3E406169858E42394940,Київська область,Київ,Дніпровський район,Евгения Сверстюка улица,4,3.067101,2.1192238,5.0566516
152,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-evgeniya-sverstyuka-ulitsa-16981271.html,https://cdn.riastatic.com/photos/dom/photo/11073/1107315/110731544/110731544.jpg,2020-09-07 08:21:47.000000,2020-09-07 08:23:36.379755,61712,66.59,0,0,2,2,25,primary,ЖК Галактика,0101000020E610000024A424DA449A3E406169858E42394940,Київська область,Київ,Дніпровський район,Евгения Сверстюка улица,4,3.067101,2.1192238,5.0566516
155,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-evgeniya-sverstyuka-ulitsa-17406610.html,https://cdn.riastatic.com/photos/dom/photo/11500/1150043/115004340/115004340.jpg,2020-09-07 08:21:44.000000,2020-09-07 08:23:36.386012,86950,96.21,0,0,3,1,25,primary,ЖК Галактика,0101000020E610000024A424DA449A3E406169858E42394940,Київська область,Київ,Дніпровський район,Евгения Сверстюка улица,4,3.067101,2.1192238,5.0566516
156,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-evgeniya-sverstyuka-ulitsa-16981272.html,https://cdn.riastatic.com/photos/dom/photo/11073/1107315/110731548/110731548.jpg,2020-09-07 08:21:46.000000,2020-09-07 08:23:36.396525,60204,72.6,0,0,2,2,25,primary,ЖК Галактика,0101000020E610000024A424DA449A3E406169858E42394940,Київська область,Київ,Дніпровський район,Евгения Сверстюка улица,4,3.067101,2.1192238,5.0566516
157,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-evgeniya-sverstyuka-ulitsa-17406611.html,https://cdn.riastatic.com/photos/dom/photo/11500/1150043/115004339/115004339.jpg,2020-09-07 08:21:46.000000,2020-09-07 08:23:36.407502,56937,66.93,0,0,2,1,25,primary,ЖК Галактика,0101000020E610000024A424DA449A3E406169858E42394940,Київська область,Київ,Дніпровський район,Евгения Сверстюка улица,4,3.067101,2.1192238,5.0566516
159,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-dneprovskiy-evgeniya-sverstyuka-ulitsa-17406612.html,https://cdn.riastatic.com/photos/dom/photo/11500/1150043/115004344/115004344.jpg,2020-09-07 08:21:44.000000,2020-09-07 08:23:36.411968,61569,71.89,0,0,2,1,25,primary,ЖК Галактика,0101000020E610000024A424DA449A3E406169858E42394940,Київська область,Київ,Дніпровський район,Евгения Сверстюка улица,4,3.067101,2.1192238,5.0566516
142,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-17652505.html,https://cdn.riastatic.com/photos/dom/photo/11777/1177798/117779888/117779888.jpg,2020-09-07 05:01:18.000000,2020-09-07 08:23:36.489674,105000,50,0,0,1,16,23,primary,"",0101000020E610000070D32DACDD853E4086BFCBB161364940,Київська область,Київ,Печерський район,Василия Тютюнника,28а,7.545279,1.4603777,0.796381
160,https://dom.ria.com/uk/realty-prodaja-kvartira-odessa-kievskiy-marshala-jukova-prospekt-17627757.html,https://cdn.riastatic.com/photos/dom/photo/11751/1175185/117518541/117518541.jpg,2020-08-31 11:32:49.000000,2020-09-06 07:27:23.926876,75000,106,47,36,3,2,16,primary,ЖК Маршал Сіті,0101000020E6100000A087F4695AB43E4046825FD9BB304740,Одеська область,Одеса,Київський район,Маршала Жукова проспект,111,0,0.35210454,0
163,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-pecherskiy-lumumby-patrisa-12-17353030.html,https://cdn.riastatic.com/photos/dom/photo/11444/1144407/114440793/114440793.jpg,2020-09-06 05:15:33.000000,2020-09-06 07:27:23.943698,780000,211,0,0,5,24,31,primary,"",0101000020E6100000DC4944F817893E406D286B8AB6354940,Київська область,Київ,Печерський район,Лумумбы Патриса,12,6.470418,2.377608,1.2241209
165,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-obolonskiy-geroev-stalingrada-2g-17562766.html,https://cdn.riastatic.com/photos/dom/photo/11680/1168082/116808263/116808263.jpg,2020-09-06 03:30:04.000000,2020-09-06 07:27:23.954104,360000,157,0,25,4,10,15,primary,"",0101000020E6100000B38152F444863E40B02DF2A1FA3E4940,Київська область,Київ,Оболонський район,Героев Сталинграда,2г,0,2.6255646,4.2728815
167,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-dneprovskaya-nab-18-17558717.html,https://cdn.riastatic.com/photos/dom/photo/11676/1167645/116764540/116764540.jpg,2020-09-06 05:50:26.000000,2020-09-06 07:27:23.964785,115000,80,0,0,3,23,25,primary,"",0101000020E6100000685DA3E5409D3E408BC058DFC0334940,Київська область,Київ,Дарницький район,Днепровская набережна,18,2.365235,2.8004386,0.3307108
168,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-poltavskaya-12-17639483.html,https://cdn.riastatic.com/photos/dom/photo/11764/1176451/117645170/117645170.jpg,2020-09-06 03:47:32.000000,2020-09-06 07:27:23.969753,180000,93,30,5,3,11,15,primary,"",0101000020E61000002495277B6A7C3E40C804FC1A493A4940,Київська область,Київ,Шевченківський район,Полтавская,12,3.3641562,2.1602352,0.90611774
172,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-podole-pirogova-17408989.html,https://cdn.riastatic.com/photos/dom/photo/11502/1150267/115026795/115026795.jpg,2020-09-06 10:08:36.000000,2020-09-06 07:27:23.991226,108800,108.8,0,0,2,1,8,primary,ЖК Парковий,0101000020E61000004C5B83B63B723C4070EF1AF4259D4840,Вінницька область,Вінниця,Поділля,Пирогова,109Д,0,1.3370903,0.9969093
